Format,2.0E,
-1.634000e-04,2.08e-02,
-1.632000e-04,2.16e-02,
-1.630000e-04,2.16e-02,
-1.628000e-04,2.16e-02,
-1.626000e-04,2.16e-02,
-1.624000e-04,2.16e-02,
-1.622000e-04,2.24e-02,
-1.620000e-04,2.16e-02,
-1.618000e-04,2.16e-02,
-1.616000e-04,2.16e-02,
-1.614000e-04,2.16e-02,
-1.612000e-04,2.16e-02,
-1.610000e-04,2.24e-02,
-1.608000e-04,2.16e-02,
-1.606000e-04,2.16e-02,
-1.604000e-04,2.16e-02,
-1.602000e-04,2.16e-02,
-1.600000e-04,2.16e-02,
-1.598000e-04,2.16e-02,
-1.596000e-04,2.16e-02,
-1.594000e-04,2.16e-02,
-1.592000e-04,2.16e-02,
-1.590000e-04,2.16e-02,
-1.588000e-04,2.16e-02,
-1.586000e-04,2.16e-02,
-1.584000e-04,2.16e-02,
-1.582000e-04,2.16e-02,
-1.580000e-04,2.16e-02,
-1.578000e-04,2.24e-02,
-1.576000e-04,2.16e-02,
-1.574000e-04,2.16e-02,
-1.572000e-04,2.16e-02,
-1.570000e-04,2.16e-02,
-1.568000e-04,2.16e-02,
-1.566000e-04,2.24e-02,
-1.564000e-04,2.16e-02,
-1.562000e-04,2.24e-02,
-1.560000e-04,2.16e-02,
-1.558000e-04,2.16e-02,
-1.556000e-04,2.16e-02,
-1.554000e-04,2.16e-02,
-1.552000e-04,2.16e-02,
-1.550000e-04,2.16e-02,
-1.548000e-04,2.16e-02,
-1.546000e-04,2.16e-02,
-1.544000e-04,2.16e-02,
-1.542000e-04,2.16e-02,
-1.540000e-04,2.16e-02,
-1.538000e-04,2.24e-02,
-1.536000e-04,2.16e-02,
-1.534000e-04,2.16e-02,
-1.532000e-04,2.24e-02,
-1.530000e-04,2.16e-02,
-1.528000e-04,2.16e-02,
-1.526000e-04,2.16e-02,
-1.524000e-04,2.24e-02,
-1.522000e-04,2.16e-02,
-1.520000e-04,2.16e-02,
-1.518000e-04,2.24e-02,
-1.516000e-04,2.24e-02,
-1.514000e-04,2.16e-02,
-1.512000e-04,2.16e-02,
-1.510000e-04,2.16e-02,
-1.508000e-04,2.24e-02,
-1.506000e-04,2.16e-02,
-1.504000e-04,2.16e-02,
-1.502000e-04,2.16e-02,
-1.500000e-04,2.08e-02,
-1.498000e-04,2.16e-02,
-1.496000e-04,2.16e-02,
-1.494000e-04,2.08e-02,
-1.492000e-04,2.16e-02,
-1.490000e-04,2.16e-02,
-1.488000e-04,2.24e-02,
-1.486000e-04,2.16e-02,
-1.484000e-04,2.16e-02,
-1.482000e-04,2.16e-02,
-1.480000e-04,2.16e-02,
-1.478000e-04,2.24e-02,
-1.476000e-04,2.16e-02,
-1.474000e-04,2.16e-02,
-1.472000e-04,2.16e-02,
-1.470000e-04,2.24e-02,
-1.468000e-04,2.16e-02,
-1.466000e-04,2.24e-02,
-1.464000e-04,2.16e-02,
-1.462000e-04,2.16e-02,
-1.460000e-04,2.16e-02,
-1.458000e-04,2.16e-02,
-1.456000e-04,2.24e-02,
-1.454000e-04,2.16e-02,
-1.452000e-04,2.16e-02,
-1.450000e-04,2.16e-02,
-1.448000e-04,2.16e-02,
-1.446000e-04,2.16e-02,
-1.444000e-04,2.24e-02,
-1.442000e-04,2.16e-02,
-1.440000e-04,2.24e-02,
-1.438000e-04,2.08e-02,
-1.436000e-04,2.16e-02,
-1.434000e-04,2.16e-02,
-1.432000e-04,2.16e-02,
-1.430000e-04,2.16e-02,
-1.428000e-04,2.16e-02,
-1.426000e-04,2.16e-02,
-1.424000e-04,2.16e-02,
-1.422000e-04,2.16e-02,
-1.420000e-04,2.16e-02,
-1.418000e-04,2.16e-02,
-1.416000e-04,2.24e-02,
-1.414000e-04,2.16e-02,
-1.412000e-04,2.16e-02,
-1.410000e-04,2.24e-02,
-1.408000e-04,2.16e-02,
-1.406000e-04,2.16e-02,
-1.404000e-04,2.24e-02,
-1.402000e-04,2.16e-02,
-1.400000e-04,2.24e-02,
-1.398000e-04,2.24e-02,
-1.396000e-04,2.24e-02,
-1.394000e-04,2.24e-02,
-1.392000e-04,2.16e-02,
-1.390000e-04,2.24e-02,
-1.388000e-04,2.16e-02,
-1.386000e-04,2.24e-02,
-1.384000e-04,2.24e-02,
-1.382000e-04,2.16e-02,
-1.380000e-04,2.16e-02,
-1.378000e-04,2.24e-02,
-1.376000e-04,2.16e-02,
-1.374000e-04,2.16e-02,
-1.372000e-04,2.16e-02,
-1.370000e-04,2.16e-02,
-1.368000e-04,2.24e-02,
-1.366000e-04,2.16e-02,
-1.364000e-04,2.16e-02,
-1.362000e-04,2.24e-02,
-1.360000e-04,2.24e-02,
-1.358000e-04,2.16e-02,
-1.356000e-04,2.24e-02,
-1.354000e-04,2.16e-02,
-1.352000e-04,2.24e-02,
-1.350000e-04,2.24e-02,
-1.348000e-04,2.24e-02,
-1.346000e-04,2.24e-02,
-1.344000e-04,2.24e-02,
-1.342000e-04,2.16e-02,
-1.340000e-04,2.24e-02,
-1.338000e-04,2.24e-02,
-1.336000e-04,2.24e-02,
-1.334000e-04,2.24e-02,
-1.332000e-04,2.24e-02,
-1.330000e-04,2.16e-02,
-1.328000e-04,2.24e-02,
-1.326000e-04,2.24e-02,
-1.324000e-04,2.24e-02,
-1.322000e-04,2.24e-02,
-1.320000e-04,2.16e-02,
-1.318000e-04,2.24e-02,
-1.316000e-04,2.32e-02,
-1.314000e-04,2.16e-02,
-1.312000e-04,2.24e-02,
-1.310000e-04,2.16e-02,
-1.308000e-04,2.24e-02,
-1.306000e-04,2.24e-02,
-1.304000e-04,2.16e-02,
-1.302000e-04,2.24e-02,
-1.300000e-04,2.24e-02,
-1.298000e-04,2.24e-02,
-1.296000e-04,2.24e-02,
-1.294000e-04,2.32e-02,
-1.292000e-04,2.24e-02,
-1.290000e-04,2.32e-02,
-1.288000e-04,2.24e-02,
-1.286000e-04,2.24e-02,
-1.284000e-04,2.24e-02,
-1.282000e-04,2.24e-02,
-1.280000e-04,2.24e-02,
-1.278000e-04,2.24e-02,
-1.276000e-04,2.24e-02,
-1.274000e-04,2.32e-02,
-1.272000e-04,2.32e-02,
-1.270000e-04,2.40e-02,
-1.268000e-04,2.40e-02,
-1.266000e-04,2.32e-02,
-1.264000e-04,2.32e-02,
-1.262000e-04,2.40e-02,
-1.260000e-04,2.32e-02,
-1.258000e-04,2.32e-02,
-1.256000e-04,2.32e-02,
-1.254000e-04,2.32e-02,
-1.252000e-04,2.24e-02,
-1.250000e-04,2.32e-02,
-1.248000e-04,2.32e-02,
-1.246000e-04,2.40e-02,
-1.244000e-04,2.56e-02,
-1.242000e-04,2.48e-02,
-1.240000e-04,2.48e-02,
-1.238000e-04,2.56e-02,
-1.236000e-04,2.64e-02,
-1.234000e-04,2.72e-02,
-1.232000e-04,3.20e-02,
-1.230000e-04,2.88e-02,
-1.228000e-04,2.56e-02,
-1.226000e-04,2.48e-02,
-1.224000e-04,2.72e-02,
-1.222000e-04,3.44e-02,
-1.220000e-04,3.20e-02,
-1.218000e-04,3.04e-02,
-1.216000e-04,3.60e-02,
-1.214000e-04,4.32e-02,
-1.212000e-04,4.88e-02,
-1.210000e-04,5.36e-02,
-1.208000e-04,5.20e-02,
-1.206000e-04,4.48e-02,
-1.204000e-04,3.68e-02,
-1.202000e-04,4.16e-02,
-1.200000e-04,4.32e-02,
-1.198000e-04,4.80e-02,
-1.196000e-04,5.44e-02,
-1.194000e-04,6.00e-02,
-1.192000e-04,6.40e-02,
-1.190000e-04,6.64e-02,
-1.188000e-04,6.88e-02,
-1.186000e-04,6.96e-02,
-1.184000e-04,7.04e-02,
-1.182000e-04,7.12e-02,
-1.180000e-04,7.28e-02,
-1.178000e-04,7.52e-02,
-1.176000e-04,7.52e-02,
-1.174000e-04,7.28e-02,
-1.172000e-04,7.28e-02,
-1.170000e-04,7.12e-02,
-1.168000e-04,5.92e-02,
-1.166000e-04,4.88e-02,
-1.164000e-04,4.08e-02,
-1.162000e-04,4.48e-02,
-1.160000e-04,5.44e-02,
-1.158000e-04,5.60e-02,
-1.156000e-04,4.72e-02,
-1.154000e-04,4.24e-02,
-1.152000e-04,3.84e-02,
-1.150000e-04,3.44e-02,
-1.148000e-04,3.36e-02,
-1.146000e-04,3.20e-02,
-1.144000e-04,3.20e-02,
-1.142000e-04,3.20e-02,
-1.140000e-04,2.96e-02,
-1.138000e-04,2.72e-02,
-1.136000e-04,2.80e-02,
-1.134000e-04,2.80e-02,
-1.132000e-04,2.72e-02,
-1.130000e-04,2.80e-02,
-1.128000e-04,2.72e-02,
-1.126000e-04,2.64e-02,
-1.124000e-04,2.56e-02,
-1.122000e-04,2.56e-02,
-1.120000e-04,2.40e-02,
-1.118000e-04,2.56e-02,
-1.116000e-04,2.48e-02,
-1.114000e-04,2.48e-02,
-1.112000e-04,2.48e-02,
-1.110000e-04,2.48e-02,
-1.108000e-04,2.40e-02,
-1.106000e-04,2.40e-02,
-1.104000e-04,2.40e-02,
-1.102000e-04,2.40e-02,
-1.100000e-04,2.48e-02,
-1.098000e-04,2.48e-02,
-1.096000e-04,2.40e-02,
-1.094000e-04,2.40e-02,
-1.092000e-04,2.40e-02,
-1.090000e-04,2.40e-02,
-1.088000e-04,2.40e-02,
-1.086000e-04,2.40e-02,
-1.084000e-04,2.32e-02,
-1.082000e-04,2.40e-02,
-1.080000e-04,2.32e-02,
-1.078000e-04,2.32e-02,
-1.076000e-04,2.32e-02,
-1.074000e-04,2.24e-02,
-1.072000e-04,2.32e-02,
-1.070000e-04,2.24e-02,
-1.068000e-04,2.24e-02,
-1.066000e-04,2.24e-02,
-1.064000e-04,2.32e-02,
-1.062000e-04,2.24e-02,
-1.060000e-04,2.24e-02,
-1.058000e-04,2.32e-02,
-1.056000e-04,2.32e-02,
-1.054000e-04,2.32e-02,
-1.052000e-04,2.24e-02,
-1.050000e-04,2.24e-02,
-1.048000e-04,2.24e-02,
-1.046000e-04,2.32e-02,
-1.044000e-04,2.32e-02,
-1.042000e-04,2.24e-02,
-1.040000e-04,2.24e-02,
-1.038000e-04,2.24e-02,
-1.036000e-04,2.24e-02,
-1.034000e-04,2.32e-02,
-1.032000e-04,2.24e-02,
-1.030000e-04,2.24e-02,
-1.028000e-04,2.24e-02,
-1.026000e-04,2.24e-02,
-1.024000e-04,2.24e-02,
-1.022000e-04,2.24e-02,
-1.020000e-04,2.24e-02,
-1.018000e-04,2.24e-02,
-1.016000e-04,2.16e-02,
-1.014000e-04,2.16e-02,
-1.012000e-04,2.24e-02,
-1.010000e-04,2.24e-02,
-1.008000e-04,2.32e-02,
-1.006000e-04,2.32e-02,
-1.004000e-04,2.16e-02,
-1.002000e-04,2.16e-02,
-1.000000e-04,2.24e-02,
-9.980000e-05,2.24e-02,
-9.960000e-05,2.24e-02,
-9.940000e-05,2.16e-02,
-9.920000e-05,2.24e-02,
-9.900000e-05,2.16e-02,
-9.880000e-05,2.24e-02,
-9.860000e-05,2.24e-02,
-9.840000e-05,2.16e-02,
-9.820000e-05,2.16e-02,
-9.800000e-05,2.24e-02,
-9.780000e-05,2.16e-02,
-9.760000e-05,2.24e-02,
-9.740000e-05,2.24e-02,
-9.720000e-05,2.16e-02,
-9.700000e-05,2.24e-02,
-9.680000e-05,2.16e-02,
-9.660000e-05,2.32e-02,
-9.640000e-05,2.24e-02,
-9.620000e-05,2.24e-02,
-9.600000e-05,2.16e-02,
-9.580000e-05,2.16e-02,
-9.560000e-05,2.24e-02,
-9.540000e-05,2.16e-02,
-9.520000e-05,2.24e-02,
-9.500000e-05,2.24e-02,
-9.480000e-05,2.16e-02,
-9.460000e-05,2.24e-02,
-9.440000e-05,2.16e-02,
-9.420000e-05,2.16e-02,
-9.400000e-05,2.16e-02,
-9.380000e-05,2.24e-02,
-9.360000e-05,2.16e-02,
-9.340000e-05,2.24e-02,
-9.320000e-05,2.16e-02,
-9.300000e-05,2.16e-02,
-9.280000e-05,2.16e-02,
-9.260000e-05,2.16e-02,
-9.240000e-05,2.16e-02,
-9.220000e-05,2.16e-02,
-9.200000e-05,2.16e-02,
-9.180000e-05,2.16e-02,
-9.160000e-05,2.16e-02,
-9.140000e-05,2.24e-02,
-9.120000e-05,2.24e-02,
-9.100000e-05,2.24e-02,
-9.080000e-05,2.24e-02,
-9.060000e-05,2.24e-02,
-9.040000e-05,2.16e-02,
-9.020000e-05,2.24e-02,
-9.000000e-05,2.24e-02,
-8.980000e-05,2.24e-02,
-8.960000e-05,2.16e-02,
-8.940000e-05,2.24e-02,
-8.920000e-05,2.24e-02,
-8.900000e-05,2.16e-02,
-8.880000e-05,2.16e-02,
-8.860000e-05,2.16e-02,
-8.840000e-05,2.16e-02,
-8.820000e-05,2.16e-02,
-8.800000e-05,2.16e-02,
-8.780000e-05,2.24e-02,
-8.760000e-05,2.16e-02,
-8.740000e-05,2.16e-02,
-8.720000e-05,2.16e-02,
-8.700000e-05,2.16e-02,
-8.680000e-05,2.24e-02,
-8.660000e-05,2.16e-02,
-8.640000e-05,2.16e-02,
-8.620000e-05,2.16e-02,
-8.600000e-05,2.16e-02,
-8.580000e-05,2.24e-02,
-8.560000e-05,2.16e-02,
-8.540000e-05,2.16e-02,
-8.520000e-05,2.16e-02,
-8.500000e-05,2.24e-02,
-8.480000e-05,2.24e-02,
-8.460000e-05,2.16e-02,
-8.440000e-05,2.08e-02,
-8.420000e-05,2.16e-02,
-8.400000e-05,2.24e-02,
-8.380000e-05,2.24e-02,
-8.360000e-05,2.16e-02,
-8.340000e-05,2.16e-02,
-8.320000e-05,2.16e-02,
-8.300000e-05,2.16e-02,
-8.280000e-05,2.16e-02,
-8.260000e-05,2.16e-02,
-8.240000e-05,2.24e-02,
-8.220000e-05,2.16e-02,
-8.200000e-05,2.16e-02,
-8.180000e-05,2.16e-02,
-8.160000e-05,2.16e-02,
-8.140000e-05,2.24e-02,
-8.120000e-05,2.24e-02,
-8.100000e-05,2.16e-02,
-8.080000e-05,2.16e-02,
-8.060000e-05,2.24e-02,
-8.040000e-05,2.16e-02,
-8.020000e-05,2.24e-02,
-8.000000e-05,2.16e-02,
-7.980000e-05,2.16e-02,
-7.960000e-05,2.16e-02,
-7.940000e-05,2.16e-02,
-7.920000e-05,2.16e-02,
-7.900000e-05,2.16e-02,
-7.880000e-05,2.24e-02,
-7.860000e-05,2.16e-02,
-7.840000e-05,2.24e-02,
-7.820000e-05,2.24e-02,
-7.800000e-05,2.16e-02,
-7.780000e-05,2.16e-02,
-7.760000e-05,2.16e-02,
-7.740000e-05,2.16e-02,
-7.720000e-05,2.16e-02,
-7.700000e-05,2.16e-02,
-7.680000e-05,2.16e-02,
-7.660000e-05,2.16e-02,
-7.640000e-05,2.24e-02,
-7.620000e-05,2.16e-02,
-7.600000e-05,2.16e-02,
-7.580000e-05,2.16e-02,
-7.560000e-05,2.16e-02,
-7.540000e-05,2.16e-02,
-7.520000e-05,2.16e-02,
-7.500000e-05,2.16e-02,
-7.480000e-05,2.16e-02,
-7.460000e-05,2.16e-02,
-7.440000e-05,2.24e-02,
-7.420000e-05,2.16e-02,
-7.400000e-05,2.24e-02,
-7.380000e-05,2.16e-02,
-7.360000e-05,2.24e-02,
-7.340000e-05,2.16e-02,
-7.320001e-05,2.16e-02,
-7.300001e-05,2.16e-02,
-7.280001e-05,2.16e-02,
-7.260001e-05,2.16e-02,
-7.240001e-05,2.16e-02,
-7.220001e-05,2.24e-02,
-7.200001e-05,2.16e-02,
-7.180001e-05,2.16e-02,
-7.160001e-05,2.16e-02,
-7.140001e-05,2.16e-02,
-7.120001e-05,2.16e-02,
-7.100001e-05,2.16e-02,
-7.080001e-05,2.16e-02,
-7.060001e-05,2.16e-02,
-7.040001e-05,2.16e-02,
-7.020001e-05,2.24e-02,
-7.000001e-05,2.24e-02,
-6.980001e-05,2.16e-02,
-6.960001e-05,2.16e-02,
-6.940001e-05,2.16e-02,
-6.920001e-05,2.16e-02,
-6.900001e-05,2.24e-02,
-6.880001e-05,2.16e-02,
-6.860001e-05,2.24e-02,
-6.840001e-05,2.16e-02,
-6.820001e-05,2.16e-02,
-6.800001e-05,2.16e-02,
-6.780001e-05,2.16e-02,
-6.760001e-05,2.16e-02,
-6.740001e-05,2.16e-02,
-6.720001e-05,2.16e-02,
-6.700001e-05,2.24e-02,
-6.680001e-05,2.16e-02,
-6.660001e-05,2.24e-02,
-6.640001e-05,2.24e-02,
-6.620001e-05,2.16e-02,
-6.600001e-05,2.16e-02,
-6.580001e-05,2.24e-02,
-6.560001e-05,2.16e-02,
-6.540001e-05,2.16e-02,
-6.520001e-05,2.16e-02,
-6.500001e-05,2.16e-02,
-6.480001e-05,2.16e-02,
-6.460001e-05,2.16e-02,
-6.440001e-05,2.16e-02,
-6.420001e-05,2.16e-02,
-6.400001e-05,2.24e-02,
-6.380001e-05,2.16e-02,
-6.360001e-05,2.16e-02,
-6.340001e-05,2.16e-02,
-6.320001e-05,2.16e-02,
-6.300001e-05,2.16e-02,
-6.280001e-05,2.24e-02,
-6.260001e-05,2.16e-02,
-6.240001e-05,2.16e-02,
-6.220001e-05,2.16e-02,
-6.200001e-05,2.24e-02,
-6.180001e-05,2.16e-02,
-6.160001e-05,2.16e-02,
-6.140001e-05,2.16e-02,
-6.120001e-05,2.16e-02,
-6.100001e-05,2.24e-02,
-6.080001e-05,2.24e-02,
-6.060001e-05,2.16e-02,
-6.040001e-05,2.16e-02,
-6.020001e-05,2.16e-02,
-6.000001e-05,2.24e-02,
-5.980001e-05,2.16e-02,
-5.960001e-05,2.16e-02,
-5.940001e-05,2.16e-02,
-5.920001e-05,2.16e-02,
-5.900001e-05,2.16e-02,
-5.880001e-05,2.24e-02,
-5.860001e-05,2.16e-02,
-5.840001e-05,2.16e-02,
-5.820001e-05,2.16e-02,
-5.800001e-05,2.16e-02,
-5.780001e-05,2.16e-02,
-5.760001e-05,2.16e-02,
-5.740001e-05,2.16e-02,
-5.720001e-05,2.16e-02,
-5.700001e-05,2.16e-02,
-5.680001e-05,2.08e-02,
-5.660001e-05,2.08e-02,
-5.640001e-05,2.16e-02,
-5.620001e-05,2.16e-02,
-5.600001e-05,2.16e-02,
-5.580001e-05,2.16e-02,
-5.560001e-05,2.16e-02,
-5.540001e-05,2.16e-02,
-5.520001e-05,2.24e-02,
-5.500001e-05,2.16e-02,
-5.480001e-05,2.16e-02,
-5.460001e-05,2.16e-02,
-5.440001e-05,2.16e-02,
-5.420001e-05,2.24e-02,
-5.400001e-05,2.16e-02,
-5.380001e-05,2.16e-02,
-5.360001e-05,2.16e-02,
-5.340001e-05,2.16e-02,
-5.320001e-05,2.08e-02,
-5.300001e-05,2.16e-02,
-5.280001e-05,2.24e-02,
-5.260001e-05,2.16e-02,
-5.240001e-05,2.16e-02,
-5.220001e-05,2.16e-02,
-5.200001e-05,2.16e-02,
-5.180001e-05,2.16e-02,
-5.160001e-05,2.16e-02,
-5.140001e-05,2.08e-02,
-5.120001e-05,2.16e-02,
-5.100001e-05,2.16e-02,
-5.080001e-05,2.16e-02,
-5.060001e-05,2.16e-02,
-5.040001e-05,2.16e-02,
-5.020001e-05,2.16e-02,
-5.000001e-05,2.16e-02,
-4.980001e-05,2.16e-02,
-4.960001e-05,2.16e-02,
-4.940001e-05,2.24e-02,
-4.920001e-05,2.16e-02,
-4.900001e-05,2.16e-02,
-4.880001e-05,2.16e-02,
-4.860001e-05,2.16e-02,
-4.840001e-05,2.16e-02,
-4.820001e-05,2.16e-02,
-4.800001e-05,2.16e-02,
-4.780001e-05,2.16e-02,
-4.760001e-05,2.16e-02,
-4.740001e-05,2.16e-02,
-4.720001e-05,2.16e-02,
-4.700001e-05,2.16e-02,
-4.680001e-05,2.16e-02,
-4.660001e-05,2.16e-02,
-4.640001e-05,2.16e-02,
-4.620001e-05,2.16e-02,
-4.600001e-05,2.08e-02,
-4.580001e-05,2.16e-02,
-4.560001e-05,2.24e-02,
-4.540001e-05,2.16e-02,
-4.520001e-05,2.16e-02,
-4.500001e-05,2.16e-02,
-4.480001e-05,2.16e-02,
-4.460001e-05,2.16e-02,
-4.440001e-05,2.16e-02,
-4.420001e-05,2.16e-02,
-4.400001e-05,2.16e-02,
-4.380001e-05,2.16e-02,
-4.360001e-05,2.16e-02,
-4.340001e-05,2.16e-02,
-4.320001e-05,2.16e-02,
-4.300001e-05,2.16e-02,
-4.280001e-05,2.16e-02,
-4.260001e-05,2.16e-02,
-4.240001e-05,2.16e-02,
-4.220001e-05,2.16e-02,
-4.200001e-05,2.24e-02,
-4.180001e-05,2.16e-02,
-4.160001e-05,2.16e-02,
-4.140001e-05,2.16e-02,
-4.120001e-05,2.16e-02,
-4.100001e-05,2.16e-02,
-4.080001e-05,2.24e-02,
-4.060001e-05,2.16e-02,
-4.040001e-05,2.16e-02,
-4.020001e-05,2.24e-02,
-4.000001e-05,2.16e-02,
-3.980001e-05,2.08e-02,
-3.960001e-05,2.16e-02,
